Unnamed: 0,AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,ORIGIN_AIRPORT_LAT,ORIGIN_AIRPORT_LON,DESTINATION_AIRPORT_LAT,DESTINATION_AIRPORT_LON
6032,WN,OMA,MDW,41.30252,-95.89417,41.78598,-87.75242
6034,WN,PHL,MDW,39.87195,-75.24114,41.78598,-87.75242
6037,AA,EGE,MIA,39.64257,-106.9177,25.79325,-80.29056
6044,B6,PBI,BDL,26.68316,-80.09559,41.93887,-72.68323000000001
6046,DL,PDX,ATL,45.58872,-122.5975,33.640440000000005,-84.42694
6050,EV,IAH,CRW,29.98047,-95.33972,38.37315,-81.59319
6051,MQ,CLE,JFK,41.41089,-81.8494,40.63975,-73.77893
6053,MQ,CVG,JFK,39.04614,-84.66216999999999,40.63975,-73.77893
6061,UA,BZN,ORD,45.7769,-111.15301,41.9796,-87.90446
6064,OO,INL,MSP,48.56619,-93.40307,44.88055,-93.21692
6067,EV,IAH,MKE,29.98047,-95.33972,42.94722,-87.89658
6068,EV,IAH,LEX,29.98047,-95.33972,38.03697,-84.60539
6070,OO,ORD,SLC,41.9796,-87.90446,40.78839,-111.97777
6072,OO,DEN,LAR,39.85841,-104.667,41.31205,-105.67499
6075,EV,CMH,EWR,39.99799,-82.89188,40.6925,-74.16866
6077,OO,IAH,MEM,29.98047,-95.33972,35.04242,-89.97667
6079,UA,EGE,DEN,39.64257,-106.9177,39.85841,-104.667
6082,UA,IAH,BOS,29.98047,-95.33972,42.36435,-71.00518000000001
6092,US,DCA,LGA,38.85208,-77.03772,40.77724,-73.87261
6097,WN,BNA,SAT,36.12448,-86.67818,29.533690000000004,-98.46978
6103,WN,LAS,BHM,36.08036,-115.15233,33.562940000000005,-86.75355
6107,WN,MAF,DAL,31.94253,-102.20191,32.84711,-96.85177
6108,WN,MCI,SAN,39.29761,-94.71391,32.73356,-117.18966
6110,WN,MCO,MSY,28.428890000000003,-81.31603,29.99339,-90.25803
6111,WN,ABQ,MCI,35.04022,-106.60918999999998,39.29761,-94.71391
6119,US,CLT,AUS,35.214009999999995,-80.94313000000001,30.19453,-97.66987
6124,AA,DFW,ONT,32.89595,-97.0372,34.056,-117.60119
6125,AA,DFW,SJU,32.89595,-97.0372,18.43942,-66.00183
6136,B6,MCO,RIC,28.428890000000003,-81.31603,37.50517,-77.31967
6139,DL,EWR,SLC,40.6925,-74.16866,40.78839,-111.97777
6147,EV,DFW,CRW,32.89595,-97.0372,38.37315,-81.59319
6150,EV,BNA,IAD,36.12448,-86.67818,38.94453,-77.45581
6155,EV,MDT,DTW,40.1935,-76.7634,42.21206,-83.34884
6156,MQ,DFW,ASE,32.89595,-97.0372,39.22316,-106.86885
6157,MQ,HSV,DFW,34.64045,-86.77311,32.89595,-97.0372
6167,OO,IAH,GRR,29.98047,-95.33972,42.88082,-85.52277
6175,EV,IAH,TYS,29.98047,-95.33972,35.812490000000004,-83.99286
6177,OO,MTJ,ORD,38.50887,-107.89383,41.9796,-87.90446
6184,EV,IAH,MSP,29.98047,-95.33972,44.88055,-93.21692
6198,WN,RDU,MDW,35.87764,-78.78747,41.78598,-87.75242
6203,UA,SFO,CLE,37.619,-122.37484,41.41089,-81.8494
6207,AA,DFW,MFE,32.89595,-97.0372,26.17583,-98.23861
6220,DL,MSP,GRR,44.88055,-93.21692,42.88082,-85.52277
6227,EV,BUF,DTW,42.94052,-78.73217,42.21206,-83.34884
6229,HA,HNL,PHX,21.31869,-157.92241,33.43417,-112.00806
6230,HA,OGG,LIH,20.89865,-156.43046,21.97598,-159.33896
6231,MQ,DFW,VPS,32.89595,-97.0372,30.48325,-86.5254
6243,OO,IMT,MSP,45.81835,-88.11454,44.88055,-93.21692
6248,OO,IAH,PIT,29.98047,-95.33972,40.49147,-80.23286999999999
6255,EV,IAH,ORF,29.98047,-95.33972,36.89461,-76.20121999999999
6257,OO,BOI,SLC,43.564440000000005,-116.22278,40.78839,-111.97777
6266,WN,FNT,MCO,42.9655,-83.74346,28.428890000000003,-81.31603
6267,WN,GRR,MCO,42.88082,-85.52277,28.428890000000003,-81.31603
6271,WN,SMF,ONT,38.69542,-121.59077,34.056,-117.60119
6283,DL,MSP,BZN,44.88055,-93.21692,45.7769,-111.15301
6285,DL,MSP,MKE,44.88055,-93.21692,42.94722,-87.89658
6286,DL,MSP,DCA,44.88055,-93.21692,38.85208,-77.03772
6287,EV,ORD,LAN,41.9796,-87.90446,42.7787,-84.58736
6288,EV,ORD,CRW,41.9796,-87.90446,38.37315,-81.59319
6289,EV,ORD,ERI,41.9796,-87.90446,42.08202,-80.17622
6298,MQ,ORD,EVV,41.9796,-87.90446,38.03799,-87.53063
6303,OO,ORD,PAH,41.9796,-87.90446,37.06083,-88.77375
6304,OO,ORD,EAU,41.9796,-87.90446,44.86526,-91.48507
6306,OO,BZN,SLC,45.7769,-111.15301,40.78839,-111.97777
6314,OO,ORD,AVL,41.9796,-87.90446,35.43619,-82.54181
6317,EV,ROC,MSP,43.11887,-77.67238,44.88055,-93.21692
6323,NK,FLL,LBE,26.07258,-80.15275,40.275940000000006,-79.4048
6331,DL,JAC,SLC,43.60732,-110.73774,40.78839,-111.97777
6332,EV,ORD,BHM,41.9796,-87.90446,33.562940000000005,-86.75355
6344,WN,AUS,MSY,30.19453,-97.66987,29.99339,-90.25803
6346,WN,BWI,PVD,39.1754,-76.6682,41.724,-71.42822
6347,WN,HOU,BWI,29.64542,-95.27889,39.1754,-76.6682
6350,WN,MDW,OMA,41.78598,-87.75242,41.30252,-95.89417
6356,WN,TUL,LAS,36.19837,-95.88824,36.08036,-115.15233
6372,AS,LAS,BLI,36.08036,-115.15233,48.79275,-122.53753
6381,DL,CMH,MSP,39.99799,-82.89188,44.88055,-93.21692
6387,EV,ORD,ORF,41.9796,-87.90446,36.89461,-76.20121999999999
6389,EV,ORD,CAK,41.9796,-87.90446,40.91631,-81.44247
6390,EV,ORD,MHT,41.9796,-87.90446,42.93452,-71.43706
6392,EV,EWR,PVD,40.6925,-74.16866,41.724,-71.42822
6398,MQ,DFW,SGF,32.89595,-97.0372,37.24433,-93.38686
6407,OO,ORD,STL,41.9796,-87.90446,38.747690000000006,-90.35999
6415,UA,SRQ,ORD,27.39533,-82.55411,41.9796,-87.90446
6418,EV,ORD,LEX,41.9796,-87.90446,38.03697,-84.60539
6430,EV,XNA,IAH,36.28187,-94.30681,29.98047,-95.33972
6431,EV,MOB,ORD,30.69142,-88.24283,41.9796,-87.90446
6432,OO,CMX,ORD,47.168420000000005,-88.48906,41.9796,-87.90446
6433,OO,JMS,DVL,46.92972,-98.6782,48.11425,-98.90878
6440,OO,SGU,DEN,37.09058,-113.59306,39.85841,-104.667
6443,US,SEA,CLT,47.44898,-122.30931,35.214009999999995,-80.94313000000001
6447,WN,BNA,MCI,36.12448,-86.67818,39.29761,-94.71391
6448,WN,BUF,TPA,42.94052,-78.73217,27.97547,-82.53325
6454,WN,MCO,RDU,28.428890000000003,-81.31603,35.87764,-78.78747
6455,WN,MDW,BOS,41.78598,-87.75242,42.36435,-71.00518000000001
6456,WN,MDW,BWI,41.78598,-87.75242,39.1754,-76.6682
6458,WN,MDW,PIT,41.78598,-87.75242,40.49147,-80.23286999999999
6459,WN,MDW,RDU,41.78598,-87.75242,35.87764,-78.78747
6460,WN,PVD,MDW,41.724,-71.42822,41.78598,-87.75242
6464,WN,TPA,LAS,27.97547,-82.53325,36.08036,-115.15233
6477,B6,BOS,MSY,42.36435,-71.00518000000001,29.99339,-90.25803
6479,DL,MSP,IND,44.88055,-93.21692,39.71733,-86.29438
6481,DL,MSP,FAR,44.88055,-93.21692,46.91935,-96.81499
6487,EV,EWR,AVL,40.6925,-74.16866,35.43619,-82.54181
6488,EV,ORD,SAV,41.9796,-87.90446,32.12758,-81.20214
6490,EV,ORD,PVD,41.9796,-87.90446,41.724,-71.42822
6491,EV,ORD,CWA,41.9796,-87.90446,44.77762,-89.66678
6492,F9,MCO,ILG,28.428890000000003,-81.31603,39.67872,-75.60653
6494,HA,OGG,SJC,20.89865,-156.43046,37.36186,-121.92901
6500,OO,GRB,MSP,44.48507,-88.12959000000001,44.88055,-93.21692
6503,EV,ATL,MLU,33.640440000000005,-84.42694,32.510870000000004,-92.03769
6505,DL,ELP,ATL,31.80667,-106.37781,33.640440000000005,-84.42694
6526,WN,BDL,MDW,41.93887,-72.68323000000001,41.78598,-87.75242
6534,WN,MDW,ALB,41.78598,-87.75242,42.74812,-73.80298
6536,WN,MDW,CLE,41.78598,-87.75242,41.41089,-81.8494
6538,WN,MDW,ORF,41.78598,-87.75242,36.89461,-76.20121999999999
6541,WN,RSW,CAK,26.53617,-81.75516999999999,40.91631,-81.44247
6543,WN,SMF,PDX,38.69542,-121.59077,45.58872,-122.5975
6544,WN,OKC,DAL,35.39309,-97.60073,32.84711,-96.85177
6551,AA,DFW,TUL,32.89595,-97.0372,36.19837,-95.88824
6555,AS,ANC,HNL,61.17432,-149.99618999999998,21.31869,-157.92241
6556,AS,OGG,SEA,20.89865,-156.43046,47.44898,-122.30931
6563,MQ,RST,ORD,43.90883,-92.49799,41.9796,-87.90446
6564,MQ,ELP,ORD,31.80667,-106.37781,41.9796,-87.90446
6568,OO,MSP,OKC,44.88055,-93.21692,35.39309,-97.60073
6569,MQ,ORF,JFK,36.89461,-76.20121999999999,40.63975,-73.77893
6574,EV,IAH,CAE,29.98047,-95.33972,33.93884,-81.11954
6575,EV,GTR,ATL,33.45033,-88.59137,33.640440000000005,-84.42694
6581,US,SJU,PHL,18.43942,-66.00183,39.87195,-75.24114
6583,EV,ATL,OAJ,33.640440000000005,-84.42694,34.829159999999995,-77.61214
6591,AS,BET,ANC,60.77978,-161.838,61.17432,-149.99618999999998
6593,B6,CHS,BOS,32.89865,-80.04051,42.36435,-71.00518000000001
6605,WN,BWI,ALB,39.1754,-76.6682,42.74812,-73.80298
6612,WN,MDW,LIT,41.78598,-87.75242,34.7294,-92.22425
6619,US,LAS,DCA,36.08036,-115.15233,38.85208,-77.03772
6636,EV,CLE,BOS,41.41089,-81.8494,42.36435,-71.00518000000001
6638,MQ,CHS,DFW,32.89865,-80.04051,32.89595,-97.0372
6646,OO,PSC,SLC,46.26468,-119.11903,40.78839,-111.97777
6657,EV,EWR,CVG,40.6925,-74.16866,39.04614,-84.66216999999999
6661,OO,SUN,DEN,43.50484,-114.29659,39.85841,-104.667
6670,DL,DCA,SLC,38.85208,-77.03772,40.78839,-111.97777
6673,EV,ORD,HPN,41.9796,-87.90446,41.06696,-73.70756999999999
6674,OO,BZN,IAH,45.7769,-111.15301,29.98047,-95.33972
6683,WN,BWI,ORF,39.1754,-76.6682,36.89461,-76.20121999999999
6684,WN,CAK,RSW,40.91631,-81.44247,26.53617,-81.75516999999999
6690,WN,RDU,BNA,35.87764,-78.78747,36.12448,-86.67818
6707,AS,SEA,FAI,47.44898,-122.30931,64.81368,-147.85967
6710,EV,DFW,LCH,32.89595,-97.0372,30.1261,-93.2234
6711,EV,ATL,ABE,33.640440000000005,-84.42694,40.65236,-75.4404
6712,MQ,TOL,ORD,41.58681,-83.80783000000001,41.9796,-87.90446
6714,MQ,DFW,DRO,32.89595,-97.0372,37.15152,-107.75377
6715,MQ,DFW,EVV,32.89595,-97.0372,38.03799,-87.53063
6716,MQ,BIS,ORD,46.77411,-100.74672,41.9796,-87.90446
6719,MQ,ORD,ALO,41.9796,-87.90446,42.55708,-92.40034
6729,DL,OGG,LAX,20.89865,-156.43046,33.94254,-118.40807
6738,EV,ATL,ABY,33.640440000000005,-84.42694,31.53552,-84.19447
6739,EV,ATL,PHF,33.640440000000005,-84.42694,37.1319,-76.49299
6750,WN,CAK,TPA,40.91631,-81.44247,27.97547,-82.53325
6757,WN,SAN,MCI,32.73356,-117.18966,39.29761,-94.71391
6762,WN,STL,RSW,38.747690000000006,-90.35999,26.53617,-81.75516999999999
6784,EV,IAH,JAX,29.98047,-95.33972,30.49406,-81.68786
6787,MQ,SDF,ORD,38.17439,-85.736,41.9796,-87.90446
6801,DL,ATL,LIT,33.640440000000005,-84.42694,34.7294,-92.22425
6802,EV,RDU,EWR,35.87764,-78.78747,40.6925,-74.16866
6806,NK,ACY,TPA,39.45758,-74.57717,27.97547,-82.53325
6807,UA,LAS,IAD,36.08036,-115.15233,38.94453,-77.45581
6809,DL,ATL,BUF,33.640440000000005,-84.42694,42.94052,-78.73217
6812,OO,APN,DTW,45.07807,-83.56029000000001,42.21206,-83.34884
6814,UA,SMF,ORD,38.69542,-121.59077,41.9796,-87.90446
6815,DL,ATL,CHS,33.640440000000005,-84.42694,32.89865,-80.04051
6818,US,PHL,LAX,39.87195,-75.24114,33.94254,-118.40807
6819,US,SJU,CLT,18.43942,-66.00183,35.214009999999995,-80.94313000000001
6822,US,PHL,PIT,39.87195,-75.24114,40.49147,-80.23286999999999
6824,WN,BOI,LAS,43.564440000000005,-116.22278,36.08036,-115.15233
6827,WN,CLE,BWI,41.41089,-81.8494,39.1754,-76.6682
6842,WN,AMA,LAS,35.21937,-101.70593,36.08036,-115.15233
6847,WN,TPA,MCI,27.97547,-82.53325,39.29761,-94.71391
6871,EV,ATL,SHV,33.640440000000005,-84.42694,32.44663,-93.8256
6874,MQ,DFW,PNS,32.89595,-97.0372,30.47331,-87.18744000000001
6876,MQ,DFW,CVG,32.89595,-97.0372,39.04614,-84.66216999999999
6880,OO,SAF,LAX,35.61678,-106.08814,33.94254,-118.40807
6889,OO,SLC,GJT,40.78839,-111.97777,39.12241,-108.52673
6890,OO,SLC,SGU,40.78839,-111.97777,37.09058,-113.59306
6896,OO,SLC,COS,40.78839,-111.97777,38.80581,-104.70025
6901,EV,ORD,HSV,41.9796,-87.90446,34.64045,-86.77311
6906,US,AUS,CLT,30.19453,-97.66987,35.214009999999995,-80.94313000000001
6913,WN,ISP,TPA,40.79524,-73.10021,27.97547,-82.53325
6921,WN,MDW,BDL,41.78598,-87.75242,41.93887,-72.68323000000001
6923,WN,ALB,LAS,42.74812,-73.80298,36.08036,-115.15233
6931,UA,OGG,SFO,20.89865,-156.43046,37.619,-122.37484
6955,EV,ATL,DHN,33.640440000000005,-84.42694,31.321340000000003,-85.44963
6961,MQ,ORD,MDT,41.9796,-87.90446,40.1935,-76.7634
6962,MQ,DFW,SAV,32.89595,-97.0372,32.12758,-81.20214
6964,OO,SLC,TWF,40.78839,-111.97777,42.4818,-114.48774
6972,DL,CVG,MCO,39.04614,-84.66216999999999,28.428890000000003,-81.31603
6977,OO,JAC,IAH,43.60732,-110.73774,29.98047,-95.33972
6986,OO,SLC,OMA,40.78839,-111.97777,41.30252,-95.89417
6995,WN,DAY,BWI,39.90238,-84.21938,39.1754,-76.6682
7001,WN,MDW,IAD,41.78598,-87.75242,38.94453,-77.45581
7008,WN,OMA,LAS,41.30252,-95.89417,36.08036,-115.15233
7020,AS,JNU,PSG,58.35496,-134.57628,56.80165,-132.94528
7028,DL,SLC,MCO,40.78839,-111.97777,28.428890000000003,-81.31603
7030,DL,ATL,TYS,33.640440000000005,-84.42694,35.812490000000004,-83.99286
7036,EV,RAP,ORD,44.04532,-103.05737,41.9796,-87.90446
7037,EV,EWR,XNA,40.6925,-74.16866,36.28187,-94.30681
7041,MQ,DFW,BMI,32.89595,-97.0372,40.477990000000005,-88.91595
7046,OO,TUS,PDX,32.11608,-110.94103,45.58872,-122.5975
7048,OO,OMA,SLC,41.30252,-95.89417,40.78839,-111.97777
7060,EV,SDF,IAD,38.17439,-85.736,38.94453,-77.45581
7065,DL,TUS,ATL,32.11608,-110.94103,33.640440000000005,-84.42694
7066,EV,GSP,IAH,34.89567,-82.21885999999999,29.98047,-95.33972
7069,OO,SMX,LAX,34.89925,-120.45758,33.94254,-118.40807
7075,B6,JFK,LGB,40.63975,-73.77893,33.81772,-118.15161
7081,F9,CVG,DEN,39.04614,-84.66216999999999,39.85841,-104.667
7085,UA,LIH,LAX,21.97598,-159.33896,33.94254,-118.40807
7092,WN,BWI,SDF,39.1754,-76.6682,38.17439,-85.736
7093,WN,DAL,AMA,32.84711,-96.85177,35.21937,-101.70593
7097,WN,FNT,TPA,42.9655,-83.74346,27.97547,-82.53325
7102,WN,MDW,JAX,41.78598,-87.75242,30.49406,-81.68786
7103,WN,MDW,RSW,41.78598,-87.75242,26.53617,-81.75516999999999
7108,WN,PHX,TUL,33.43417,-112.00806,36.19837,-95.88824
7111,WN,SJC,BUR,37.36186,-121.92901,34.20062,-118.3585
7119,AA,KOA,LAX,19.73877,-156.04563000000002,33.94254,-118.40807
7122,AA,DFW,ABQ,32.89595,-97.0372,35.04022,-106.60918999999998
7124,AA,STT,JFK,18.33731,-64.97336,40.63975,-73.77893
7128,AA,MIA,STL,25.79325,-80.29056,38.747690000000006,-90.35999
7131,AS,ANC,ADK,61.17432,-149.99618999999998,51.87796,-176.64603
7141,EV,ORD,ELM,41.9796,-87.90446,42.15991,-76.89144
7151,MQ,CHA,ORD,35.035270000000004,-85.20379,41.9796,-87.90446
7152,MQ,LGA,SDF,40.77724,-73.87261,38.17439,-85.736
7160,B6,SRQ,BOS,27.39533,-82.55411,42.36435,-71.00518000000001
7162,EV,IAH,SHV,29.98047,-95.33972,32.44663,-93.8256
7170,EV,IAH,MLU,29.98047,-95.33972,32.510870000000004,-92.03769
7180,WN,BUF,MDW,42.94052,-78.73217,41.78598,-87.75242
7184,WN,LIT,LAS,34.7294,-92.22425,36.08036,-115.15233
7186,WN,MKE,DCA,42.94722,-87.89658,38.85208,-77.03772
7187,WN,ATL,CAK,33.640440000000005,-84.42694,40.91631,-81.44247
7196,US,OGG,PHX,20.89865,-156.43046,33.43417,-112.00806
7208,DL,AUS,SLC,30.19453,-97.66987,40.78839,-111.97777
7214,EV,DFW,LFT,32.89595,-97.0372,30.20528,-91.98766
7216,MQ,DFW,CHS,32.89595,-97.0372,32.89865,-80.04051
7218,MQ,TYS,LGA,35.812490000000004,-83.99286,40.77724,-73.87261
7227,DL,SAT,SLC,29.533690000000004,-98.46978,40.78839,-111.97777
7231,EV,ISN,IAH,48.17794,-103.64235,29.98047,-95.33972
7232,EV,CLL,IAH,30.588590000000003,-96.36382,29.98047,-95.33972
7237,US,RSW,PHL,26.53617,-81.75516999999999,39.87195,-75.24114
7249,WN,RSW,CMH,26.53617,-81.75516999999999,39.99799,-82.89188
7255,WN,HOU,ELP,29.64542,-95.27889,31.80667,-106.37781
7269,AS,JNU,SEA,58.35496,-134.57628,47.44898,-122.30931
7280,EV,LCH,IAH,30.1261,-93.2234,29.98047,-95.33972
7282,F9,DEN,TYS,39.85841,-104.667,35.812490000000004,-83.99286
7292,OO,GCC,SLC,44.3489,-105.53936000000002,40.78839,-111.97777
7293,UA,EGE,EWR,39.64257,-106.9177,40.6925,-74.16866
7295,EV,PVD,IAD,41.724,-71.42822,38.94453,-77.45581
7297,OO,DEN,MAF,39.85841,-104.667,31.94253,-102.20191
7302,UA,ORD,ALB,41.9796,-87.90446,42.74812,-73.80298
7303,UA,STT,IAD,18.33731,-64.97336,38.94453,-77.45581
7307,UA,GUC,IAH,38.53396,-106.93318,29.98047,-95.33972
7317,WN,MSY,STL,29.99339,-90.25803,38.747690000000006,-90.35999
7321,WN,SJC,MDW,37.36186,-121.92901,41.78598,-87.75242
7334,AA,DFW,ELP,32.89595,-97.0372,31.80667,-106.37781
7339,AS,LIH,SEA,21.97598,-159.33896,47.44898,-122.30931
7341,B6,BDL,SJU,41.93887,-72.68323000000001,18.43942,-66.00183
7350,EV,ATL,VLD,33.640440000000005,-84.42694,30.7825,-83.27672
7353,MQ,CHO,LGA,38.13864,-78.45286,40.77724,-73.87261
7354,MQ,DFW,AMA,32.89595,-97.0372,35.21937,-101.70593
7358,MQ,MIA,BHM,25.79325,-80.29056,33.562940000000005,-86.75355
7361,OO,RDD,SFO,40.50898,-122.2934,37.619,-122.37484
7365,EV,CVG,EWR,39.04614,-84.66216999999999,40.6925,-74.16866
7366,US,ILM,CLT,34.27061,-77.90256,35.214009999999995,-80.94313000000001
7367,EV,EWR,MSN,40.6925,-74.16866,43.13986,-89.33751
7375,OO,DEN,MSO,39.85841,-104.667,46.91631,-114.09056
7381,WN,AUS,ELP,30.19453,-97.66987,31.80667,-106.37781
7386,WN,HOU,TUL,29.64542,-95.27889,36.19837,-95.88824
7389,WN,MCI,BOS,39.29761,-94.71391,42.36435,-71.00518000000001
7393,WN,MSY,PHX,29.99339,-90.25803,33.43417,-112.00806
7396,WN,SFO,MDW,37.619,-122.37484,41.78598,-87.75242
7397,WN,SJU,BWI,18.43942,-66.00183,39.1754,-76.6682
7422,MQ,DFW,GSO,32.89595,-97.0372,36.09775,-79.9373
7424,MQ,GCK,DFW,37.92752,-100.72441,32.89595,-97.0372
7427,OO,SFO,BFL,37.619,-122.37484,35.4336,-119.05677
7430,OO,ORD,CHO,41.9796,-87.90446,38.13864,-78.45286
7439,EV,DEN,DIK,39.85841,-104.667,46.79739,-102.80195
7442,EV,SAV,IAD,32.12758,-81.20214,38.94453,-77.45581
7443,OO,SUN,SFO,43.50484,-114.29659,37.619,-122.37484
7449,EV,TYR,IAH,32.35414,-95.40239,29.98047,-95.33972
7464,WN,MCI,BNA,39.29761,-94.71391,36.12448,-86.67818
7471,WN,SMF,SNA,38.69542,-121.59077,33.67566,-117.86822
7472,WN,SNA,HOU,33.67566,-117.86822,29.64542,-95.27889
7482,AS,OGG,BLI,20.89865,-156.43046,48.79275,-122.53753
7483,AS,KOA,SEA,19.73877,-156.04563000000002,47.44898,-122.30931
7485,B6,CHS,DCA,32.89865,-80.04051,38.85208,-77.03772
7487,DL,ATL,DAY,33.640440000000005,-84.42694,39.90238,-84.21938
7491,F9,STL,IAD,38.747690000000006,-90.35999,38.94453,-77.45581
7494,MQ,DFW,GSP,32.89595,-97.0372,34.89567,-82.21885999999999
7496,MQ,DFW,CAE,32.89595,-97.0372,33.93884,-81.11954
7507,OO,DVL,DEN,48.11425,-98.90878,39.85841,-104.667
7512,UA,HDN,IAH,40.48118,-107.21766,29.98047,-95.33972
7519,OO,FAR,SLC,46.91935,-96.81499,40.78839,-111.97777
7522,US,CLT,BDL,35.214009999999995,-80.94313000000001,41.93887,-72.68323000000001
7535,WN,MCI,TPA,39.29761,-94.71391,27.97547,-82.53325
7546,UA,KOA,SFO,19.73877,-156.04563000000002,37.619,-122.37484
7548,UA,MTJ,IAH,38.50887,-107.89383,29.98047,-95.33972
7564,EV,IAH,AMA,29.98047,-95.33972,35.21937,-101.70593
7566,EV,CLT,IAD,35.214009999999995,-80.94313000000001,38.94453,-77.45581
7567,F9,RDU,CLE,35.87764,-78.78747,41.41089,-81.8494
7569,HA,HNL,OAK,21.31869,-157.92241,37.72129,-122.22072
7574,MQ,GRI,DFW,40.96747,-98.30861,32.89595,-97.0372
7578,OO,SEA,SBA,47.44898,-122.30931,34.42621,-119.84037
7583,UA,DEN,ICT,39.85841,-104.667,37.64996,-97.43305
7584,UA,EGE,IAH,39.64257,-106.9177,29.98047,-95.33972
7601,EV,IAH,LBB,29.98047,-95.33972,33.66364,-101.82278
7607,EV,IAH,GRK,29.98047,-95.33972,31.0649,-97.8278
7626,WN,ICT,MDW,37.64996,-97.43305,41.78598,-87.75242
7650,MQ,COU,DFW,38.818090000000005,-92.21963,32.89595,-97.0372
7660,UA,SFO,IND,37.619,-122.37484,39.71733,-86.29438
7663,EV,DAY,IAD,39.90238,-84.21938,38.94453,-77.45581
7679,UA,LIH,SFO,21.97598,-159.33896,37.619,-122.37484
7684,VX,DAL,SFO,32.84711,-96.85177,37.619,-122.37484
7687,WN,AUS,TPA,30.19453,-97.66987,27.97547,-82.53325
7688,WN,FLL,AUS,26.07258,-80.15275,30.19453,-97.66987
7691,WN,MSY,SAN,29.99339,-90.25803,32.73356,-117.18966
7693,WN,SDF,MCO,38.17439,-85.736,28.428890000000003,-81.31603
7697,US,CLT,STL,35.214009999999995,-80.94313000000001,38.747690000000006,-90.35999
7711,EV,DFW,MLU,32.89595,-97.0372,32.510870000000004,-92.03769
7712,EV,MEI,PIB,32.33313,-88.75121,31.46715,-89.33706
7713,EV,EWR,GSO,40.6925,-74.16866,36.09775,-79.9373
7724,MQ,DFW,MSN,32.89595,-97.0372,43.13986,-89.33751
7725,MQ,ORD,SUX,41.9796,-87.90446,42.4026,-96.38437
7730,OO,SAN,BOI,32.73356,-117.18966,43.564440000000005,-116.22278
7733,OO,PHX,MRY,33.43417,-112.00806,36.58698,-121.84295
7737,EV,EWR,MSP,40.6925,-74.16866,44.88055,-93.21692
7740,EV,PIT,IAD,40.49147,-80.23286999999999,38.94453,-77.45581
7763,WN,BWI,OKC,39.1754,-76.6682,35.39309,-97.60073
7767,WN,ELP,HOU,31.80667,-106.37781,29.64542,-95.27889
7770,WN,LBB,DAL,33.66364,-101.82278,32.84711,-96.85177
7775,WN,TPA,RDU,27.97547,-82.53325,35.87764,-78.78747
7798,DL,SRQ,LGA,27.39533,-82.55411,40.77724,-73.87261
7806,EV,ORD,CAE,41.9796,-87.90446,33.93884,-81.11954
7809,MQ,ORD,XNA,41.9796,-87.90446,36.28187,-94.30681
7813,OO,PHX,FAT,33.43417,-112.00806,36.77619,-119.71814
7825,UA,HNL,GUM,21.31869,-157.92241,13.48345,-144.79598
7837,WN,MDW,AUS,41.78598,-87.75242,30.19453,-97.66987
7839,WN,MKE,TPA,42.94722,-87.89658,27.97547,-82.53325
7855,AA,GUC,DFW,38.53396,-106.93318,32.89595,-97.0372
7862,EV,ORD,AVP,41.9796,-87.90446,41.33815,-75.72426999999999
7867,MQ,DFW,CHA,32.89595,-97.0372,35.035270000000004,-85.20379
7869,MQ,FAR,DFW,46.91935,-96.81499,32.89595,-97.0372
7875,OO,RKS,DEN,41.59422,-109.06519,39.85841,-104.667
7879,OO,PHX,SBP,33.43417,-112.00806,35.23706,-120.64239
7881,MQ,LRD,DFW,27.543740000000003,-99.46154,32.89595,-97.0372
7885,F9,RSW,TTN,26.53617,-81.75516999999999,40.27669,-74.81347
7889,EV,DCA,EWR,38.85208,-77.03772,40.6925,-74.16866
7918,WN,SDF,BWI,38.17439,-85.736,39.1754,-76.6682
7920,WN,TPA,ROC,27.97547,-82.53325,43.11887,-77.67238
7922,WN,ORF,BWI,36.89461,-76.20121999999999,39.1754,-76.6682
7929,AA,DFW,BHM,32.89595,-97.0372,33.562940000000005,-86.75355
7939,B6,MCO,SYR,28.428890000000003,-81.31603,43.11119,-76.10631
7946,B6,FLL,ORH,26.07258,-80.15275,42.26734,-71.87571
7948,DL,ATL,SYR,33.640440000000005,-84.42694,43.11119,-76.10631
7950,EV,ORD,SCE,41.9796,-87.90446,40.85121,-77.8463
7951,EV,CLE,MKE,41.41089,-81.8494,42.94722,-87.89658
7953,EV,ATL,MLI,33.640440000000005,-84.42694,41.44853,-90.50754
7957,HA,HNL,SAN,21.31869,-157.92241,32.73356,-117.18966
7958,HA,HNL,SMF,21.31869,-157.92241,38.69542,-121.59077
7960,MQ,DFW,LEX,32.89595,-97.0372,38.03697,-84.60539
7963,MQ,DFW,ACT,32.89595,-97.0372,31.611290000000004,-97.23052
7967,NK,MCO,LBE,28.428890000000003,-81.31603,40.275940000000006,-79.4048
7971,EV,PVD,EWR,41.724,-71.42822,40.6925,-74.16866
7974,EV,IAH,DSM,29.98047,-95.33972,41.53493,-93.66068
8019,WN,MCO,SAT,28.428890000000003,-81.31603,29.533690000000004,-98.46978
8023,WN,OAK,ABQ,37.72129,-122.22072,35.04022,-106.60918999999998
8062,EV,ABY,ATL,31.53552,-84.19447,33.640440000000005,-84.42694
8064,EV,BHM,ORD,33.562940000000005,-86.75355,41.9796,-87.90446
8072,OO,SLC,BUR,40.78839,-111.97777,34.20062,-118.3585
