ids,ORIGIN_AIRPORT,AIRLINE,FLIGHT_COUNT_ORIGIN,AVERAGE_DEPARTURE_DELAY,parents,parents2,TOTAL_FLIGHTS
545,IAD,OO,238,8.53781512605042,Airports,Airlines,530182
546,IAD,UA,17809,14.695378741085968,Airports,Airlines,462086
547,IAD,VX,1480,5.77027027027027,Airports,Airlines,55813
548,IAD,WN,2154,8.486072423398328,Airports,Airlines,1138350
549,IAG,NK,312,5.403846153846154,Airports,Airlines,105059
550,IAH,AA,6376,7.129548306148055,Airports,Airlines,636554
551,IAH,AS,379,2.699208443271768,Airports,Airlines,157025
552,IAH,DL,2913,9.477171301064194,Airports,Airlines,794817
553,IAH,EV,57074,4.886252934786418,Airports,Airlines,509621
554,IAH,F9,1520,17.163815789473684,Airports,Airlines,82005
555,IAH,MQ,25,9.24,Airports,Airlines,257130
556,IAH,NK,4997,23.19231538923354,Airports,Airlines,105059
557,IAH,OO,15067,12.766376850069689,Airports,Airlines,530182
558,IAH,UA,53239,17.947576025094385,Airports,Airlines,462086
559,IAH,US,2429,4.491972004940305,Airports,Airlines,194223
560,ICT,AA,164,11.481707317073171,Airports,Airlines,636554
561,ICT,DL,853,6.150058616647128,Airports,Airlines,794817
562,ICT,EV,2076,7.134874759152216,Airports,Airlines,509621
563,ICT,MQ,378,14.529100529100528,Airports,Airlines,257130
564,ICT,OO,2434,13.190221857025472,Airports,Airlines,530182
565,ICT,UA,456,13.43859649122807,Airports,Airlines,462086
566,ICT,WN,1516,7.178100263852243,Airports,Airlines,1138350
567,IDA,F9,2,4.5,Airports,Airlines,82005
568,IDA,OO,2223,0.6824111560953666,Airports,Airlines,530182
569,ILG,F9,95,29.568421052631574,Airports,Airlines,82005
570,ILM,AA,160,-0.2,Airports,Airlines,636554
571,ILM,DL,346,6.523121387283237,Airports,Airlines,794817
572,ILM,EV,1316,6.691489361702128,Airports,Airlines,509621
573,ILM,OO,15,-0.0666666666666666,Airports,Airlines,530182
574,ILM,US,1,5.0,Airports,Airlines,194223
575,IMT,OO,606,0.7128712871287128,Airports,Airlines,530182
576,IND,AA,2727,6.488815548221488,Airports,Airlines,636554
577,IND,DL,4383,7.152407027150353,Airports,Airlines,794817
578,IND,EV,2877,9.952033368091762,Airports,Airlines,509621
579,IND,F9,731,11.709986320109438,Airports,Airlines,82005
580,IND,MQ,1897,7.138112809699526,Airports,Airlines,257130
581,IND,OO,421,14.82897862232779,Airports,Airlines,530182
582,IND,UA,1099,10.414012738853502,Airports,Airlines,462086
583,IND,US,873,2.406643757159221,Airports,Airlines,194223
584,IND,WN,10040,8.39890438247012,Airports,Airlines,1138350
585,INL,OO,556,4.3147482014388485,Airports,Airlines,530182
586,ISN,EV,520,5.813461538461539,Airports,Airlines,509621
587,ISN,OO,1959,3.758550280755488,Airports,Airlines,530182
588,ISP,WN,4238,10.060405851816896,Airports,Airlines,1138350
589,ITH,EV,10,3.1,Airports,Airlines,509621
590,ITH,OO,20,20.4,Airports,Airlines,530182
591,ITO,HA,5452,-1.3846294937637564,Airports,Airlines,69815
592,ITO,UA,256,9.6484375,Airports,Airlines,462086
593,JAC,AA,408,9.129901960784316,Airports,Airlines,636554
594,JAC,DL,767,2.1421121251629724,Airports,Airlines,794817
595,JAC,OO,1274,6.79905808477237,Airports,Airlines,530182
596,JAC,UA,995,12.457286432160805,Airports,Airlines,462086
597,JAN,DL,1893,4.9260433174854725,Airports,Airlines,794817
598,JAN,EV,3836,6.25495307612096,Airports,Airlines,509621
599,JAN,MQ,1176,12.17091836734694,Airports,Airlines,257130
600,JAX,AA,2321,9.15079707022835,Airports,Airlines,636554
601,JAX,B6,2965,9.052951096121417,Airports,Airlines,240304
602,JAX,DL,4216,6.413899430740038,Airports,Airlines,794817
603,JAX,EV,1938,12.795665634674922,Airports,Airlines,509621
604,JAX,MQ,487,11.00205338809035,Airports,Airlines,257130
605,JAX,OO,208,24.485576923076923,Airports,Airlines,530182
606,JAX,UA,68,12.470588235294118,Airports,Airlines,462086
607,JAX,US,1353,3.550628233555063,Airports,Airlines,194223
608,JAX,WN,4221,8.31532812129827,Airports,Airlines,1138350
609,JFK,AA,15238,10.88377739860874,Airports,Airlines,636554
610,JFK,AS,75,12.08,Airports,Airlines,157025
611,JFK,B6,39587,12.267461540404678,Airports,Airlines,240304
612,JFK,DL,25037,13.173383392578984,Airports,Airlines,794817
613,JFK,HA,293,16.344709897610922,Airports,Airlines,69815
614,JFK,MQ,3236,13.358776266996292,Airports,Airlines,257130
615,JFK,UA,3238,8.608091414453366,Airports,Airlines,462086
616,JFK,US,1359,15.044885945548195,Airports,Airlines,194223
617,JFK,VX,3600,7.055,Airports,Airlines,55813
618,JLN,EV,283,2.1130742049469964,Airports,Airlines,509621
619,JLN,MQ,346,13.771676300578036,Airports,Airlines,257130
620,JMS,OO,743,3.201884253028264,Airports,Airlines,530182
621,JNU,AS,3840,3.2622395833333333,Airports,Airlines,157025
622,JNU,DL,139,8.726618705035971,Airports,Airlines,794817
623,JNU,OO,52,40.48076923076923,Airports,Airlines,530182
624,KOA,AA,593,7.12141652613828,Airports,Airlines,636554
625,KOA,AS,1385,-1.19927797833935,Airports,Airlines,157025
626,KOA,DL,345,13.747826086956522,Airports,Airlines,794817
627,KOA,HA,7279,-0.3861794202500343,Airports,Airlines,69815
628,KOA,UA,1271,9.025177025963808,Airports,Airlines,462086
629,KOA,US,179,-5.681564245810056,Airports,Airlines,194223
630,KTN,AS,2173,1.6037735849056605,Airports,Airlines,157025
631,KTN,OO,114,16.982456140350877,Airports,Airlines,530182
632,LAN,DL,4,-3.25,Airports,Airlines,794817
633,LAN,EV,1029,5.053449951409135,Airports,Airlines,509621
634,LAN,OO,767,9.926988265971318,Airports,Airlines,530182
635,LAR,OO,556,3.097122302158273,Airports,Airlines,530182
636,LAS,AA,11215,7.735978600089166,Airports,Airlines,636554
637,LAS,AS,4060,-0.279064039408867,Airports,Airlines,157025
638,LAS,B6,4013,14.67979068028906,Airports,Airlines,240304
639,LAS,DL,10571,5.9819316999337815,Airports,Airlines,794817
640,LAS,F9,4297,15.720735396788458,Airports,Airlines,82005
641,LAS,HA,808,5.237623762376238,Airports,Airlines,69815
642,LAS,NK,8894,15.584326512255451,Airports,Airlines,105059
643,LAS,OO,2393,7.067697450898454,Airports,Airlines,530182
644,LAS,UA,11013,9.587396712975574,Airports,Airlines,462086
645,LAS,US,2985,1.4941373534338358,Airports,Airlines,194223
646,LAS,VX,3732,12.111200428724544,Airports,Airlines,55813
647,LAS,WN,67956,12.471216669609747,Airports,Airlines,1138350
648,LAW,EV,631,4.774960380348653,Airports,Airlines,509621
649,LAW,MQ,605,9.915702479338844,Airports,Airlines,257130
650,LAX,AA,32318,6.983074447676217,Airports,Airlines,636554
651,LAX,AS,8041,1.0920283546822531,Airports,Airlines,157025
652,LAX,B6,4066,12.5120511559272,Airports,Airlines,240304
653,LAX,DL,25068,10.377373543960427,Airports,Airlines,794817
654,LAX,F9,1374,10.83551673944687,Airports,Airlines,82005
655,LAX,HA,1546,2.456015523932729,Airports,Airlines,69815
656,LAX,MQ,147,17.421768707482993,Airports,Airlines,257130
657,LAX,NK,4281,22.4625087596356,Airports,Airlines,105059
658,LAX,OO,36113,9.1716556364744,Airports,Airlines,530182
659,LAX,UA,27062,13.269270563890323,Airports,Airlines,462086
660,LAX,US,3655,4.535430916552667,Airports,Airlines,194223
661,LAX,VX,11711,9.769020578942872,Airports,Airlines,55813
662,LAX,WN,36621,15.177985308975725,Airports,Airlines,1138350
663,LBB,AA,292,12.582191780821915,Airports,Airlines,636554
664,LBB,EV,1285,5.482490272373541,Airports,Airlines,509621
665,LBB,MQ,375,14.853333333333332,Airports,Airlines,257130
666,LBB,OO,332,15.123493975903614,Airports,Airlines,530182
667,LBB,WN,2174,5.327966881324747,Airports,Airlines,1138350
668,LBE,NK,1245,9.940562248995985,Airports,Airlines,105059
669,LCH,EV,1165,0.3090128755364807,Airports,Airlines,509621
670,LCH,MQ,637,7.555729984301413,Airports,Airlines,257130
671,LEX,DL,990,2.611111111111111,Airports,Airlines,794817
672,LEX,EV,3216,7.271455223880597,Airports,Airlines,509621
673,LEX,MQ,1200,9.155,Airports,Airlines,257130
